"","spp","year","lo","hi","index","se","habitat","elevation","endemic"
"30","BFMON",2012,68.6411002478938,101.363103329661,86.1684154690165,8.363490198786,"rainforest","midland",""
"31","BFMON",2013,52.9511410319142,82.1355277991316,68.7083410071246,7.46289199957175,"rainforest","midland",""
"32","BFMON",2014,55.8051136917308,82.0141886475281,69.9465781161255,6.70177805127976,"rainforest","midland",""
"33","BFMON",2015,27.2333086216811,46.7054219809632,38.0146632567642,4.98882524620834,"rainforest","midland",""
"34","BFMON",2016,40.6056983280254,77.1327711922778,60.4241750814199,9.34356457964556,"rainforest","midland",""
"35","BGER",2000,100,100,100,0,"rainforest","midland",""
"36","BGER",2001,72.7308443773278,87.0546977723013,80.1258959821536,3.65556501204509,"rainforest","midland",""
"37","BGER",2002,53.4450443329584,65.4926481349379,59.6960176222258,3.07506555721551,"rainforest","midland",""
"38","BGER",2003,130.718907404878,151.123095253807,141.171178866921,5.20642115022726,"rainforest","midland",""
"39","BGER",2004,111.615995047051,130.43080056965,121.272297188767,4.8010452585347,"rainforest","midland",""
"40","BGER",2005,94.8387525916895,111.799307464097,103.561829952184,4.32808352740824,"rainforest","midland",""
"41","BGER",2006,93.0606730872569,109.6155063079,101.577385514044,4.22457473094545,"rainforest","midland",""
"42","BGER",2007,102.039693499836,119.237744082487,110.876657961619,4.38859986721498,"rainforest","midland",""
"43","BGER",2008,96.3676622382792,113.196169491488,105.021145643217,4.29436856646335,"rainforest","midland",""
"44","BGER",2009,76.206607620066,90.4762071559274,83.5688143040142,3.64165935032674,"rainforest","midland",""
"45","BGER",2010,90.0430062836982,105.847244433335,98.1774938516326,4.03307658380663,"rainforest","midland",""
"46","BGER",2011,40.8226251825312,51.0227689356229,46.1414722386844,2.60392217532311,"rainforest","midland",""
"47","BGER",2012,75.6961440071867,90.2185309661226,83.189300320443,3.70617816358556,"rainforest","midland",""
"48","BGER",2013,31.8726915499026,40.388536597205,36.3364437277469,2.17435387403161,"rainforest","midland",""
"49","BGER",2014,51.7667099610501,63.847418329786,58.0380910891191,3.08356222907834,"rainforest","midland",""
"50","BGER",2015,67.3572190193227,81.4561817296929,74.6444423764976,3.5982760748151,"rainforest","midland",""
"51","BGER",2016,46.9669687741821,57.146538314492,52.2619019724616,2.59846008923558,"rainforest","midland",""
"52","BHE",2000,100,100,100,0,"rainforest","upland","endemic"
"53","BHE",2001,86.3623200226457,112.721516770924,100.205176524271,6.73079658060584,"rainforest","upland","endemic"
"54","BHE",2002,58.4282448078319,73.1767880402993,66.2589292359334,3.76785464613922,"rainforest","upland","endemic"
"55","BHE",2003,35.8301742770802,51.8812363842817,44.4621465281065,4.10348691589161,"rainforest","upland","endemic"
"56","BHE",2004,54.7190948592826,72.1677158818825,63.9928575528328,4.45787749653622,"rainforest","upland","endemic"
"57","BHE",2005,74.7334047467139,96.3578271807278,86.1325210113951,5.5226313193027,"rainforest","upland","endemic"
"58","BHE",2006,49.6006850060196,66.1222712805969,58.4060653267495,4.22163114668617,"rainforest","upland","endemic"
"59","BHE",2007,76.1366562081926,99.9672942343832,88.6893640860771,6.08588027843147,"rainforest","upland","endemic"
"60","BHE",2008,39.8505250124339,55.1467486000697,48.0545234573036,3.90988900147237,"rainforest","upland","endemic"
"61","BHE",2009,16.665795778667,33.7508744481109,26.05181678825,4.37438632252115,"rainforest","upland","endemic"
"62","BHE",2010,38.4612917558352,54.1864803688014,46.9023430917501,4.01973176545608,"rainforest","upland","endemic"
"63","BHE",2011,17.4957646006995,31.5256449939632,25.2147677459039,3.59257743691032,"rainforest","upland","endemic"
"64","BHE",2012,64.5939463013706,84.7012832437298,75.2315613081374,5.13600486904188,"rainforest","upland","endemic"
"65","BHE",2013,69.4001680568063,92.0726106439475,81.3694992756348,5.79065726448625,"rainforest","upland","endemic"
"66","BHE",2014,15.659402317739,25.619904487403,21.1850264091244,2.55235363115351,"rainforest","upland","endemic"
"67","BHE",2015,64.6051905556404,84.3104503965113,75.0308553202973,5.03331953852886,"rainforest","upland","endemic"
"68","BHE",2016,66.1971932134697,87.2950678826097,77.3503900783876,5.38883114699822,"rainforest","upland","endemic"
"69","BPIG",2000,100,100,100,0,"rainforest","midland",""
"70","BPIG",2001,154.791166459139,196.785031591591,176.543780377635,10.7181266845043,"rainforest","midland",""
"71","BPIG",2002,74.1967970350534,100.156970189816,87.8392209220538,6.62908288295972,"rainforest","midland",""
"72","BPIG",2003,85.0602439614736,111.381704956362,98.8539991935313,6.72060996133262,"rainforest","midland",""
"73","BPIG",2004,83.6164972963269,108.649568835667,96.7416116976987,6.39176875411188,"rainforest","midland",""
"74","BPIG",2005,86.7963210812556,114.049172066607,101.070940834745,6.95828783122346,"rainforest","midland",""
"75","BPIG",2006,56.5536451255418,78.0015769567539,67.9000363792123,5.47842214333516,"rainforest","midland",""
"76","BPIG",2007,62.7816945948904,82.9187549303284,73.4122318730353,5.14310124150705,"rainforest","midland",""
"77","BPIG",2008,91.0765223670258,117.949244734448,105.139544404961,6.86100716739818,"rainforest","midland",""
"78","BPIG",2009,88.0225619778011,114.923705486258,102.109699080825,6.86842951535107,"rainforest","midland",""
"79","BPIG",2010,116.657188098351,148.887124708485,133.439283478544,8.2273620246714,"rainforest","midland",""
"80","BPIG",2011,95.5328152846243,124.434466570812,110.640642227763,7.37872412869258,"rainforest","midland",""
"81","BPIG",2012,106.175953233383,136.88300116532,122.193692831421,7.83907626697501,"rainforest","midland",""
"82","BPIG",2013,47.3074921167172,65.6329061600865,57.0504002561826,4.68196141291102,"rainforest","midland",""
"83","BPIG",2014,27.7977856689432,40.668912527693,34.7555350569079,3.29159976259871,"rainforest","midland",""
"84","BPIG",2015,111.599222979086,145.974635640213,129.509183506878,8.77521044937978,"rainforest","midland",""
"85","BPIG",2016,69.3891445150853,95.7749001482125,83.2734330692909,6.73811783188779,"rainforest","midland",""
"86","BST",2000,100,100,100,0,"rainforest","upland","endemic"
"87","BST",2001,117.905306626279,145.995731133477,132.524623933335,7.17054992897626,"rainforest","upland","endemic"
"88","BST",2002,73.0565830555511,94.2611769029126,84.20260011003,5.41477080766825,"rainforest","upland","endemic"
"89","BST",2003,109.406682642532,135.969605787357,123.251088477187,6.78094913763297,"rainforest","upland","endemic"
"90","BST",2004,63.1128535888348,82.1434754422329,73.1517165666882,4.86035123844248,"rainforest","upland","endemic"
"91","BST",2005,74.6841594860576,97.7504824694538,86.7998598124264,5.89000547675703,"rainforest","upland","endemic"
"92","BST",2006,39.2723409863753,55.7138916663308,48.0512676788574,4.20159358356484,"rainforest","upland","endemic"
"93","BST",2007,67.2707787655746,86.3678584717268,77.3303019841862,4.87702589457375,"rainforest","upland","endemic"
"94","BST",2008,43.0670441718364,57.8696553114124,50.956320715338,3.78239606410761,"rainforest","upland","endemic"
"95","BST",2009,39.9701869028095,54.3690676854685,47.6604361103404,3.67964674103302,"rainforest","upland","endemic"
"96","BST",2010,61.9146301802482,81.0972777624967,72.0377546568651,4.8992638321786,"rainforest","upland","endemic"
"97","BST",2011,22.9911436321739,37.360578782046,30.7853907367157,3.67560756221037,"rainforest","upland","endemic"
"98","BST",2012,55.9726122712373,73.5878612052936,65.2931972138179,4.49948315748552,"rainforest","upland","endemic"
"99","BST",2013,31.6584581674212,45.9431980157077,39.336823225143,3.65181663409493,"rainforest","upland","endemic"
"100","BST",2014,24.0635699298799,37.6292167294363,31.4160179780837,3.469817430841,"rainforest","upland","endemic"
"101","BST",2015,13.3217002701371,23.5752191601108,19.0021935476806,2.62712282663606,"rainforest","upland","endemic"
"102","BST",2016,26.7548042510096,40.1457282276662,33.9908217360295,3.42444648903823,"rainforest","upland","endemic"
"103","CAT",2000,100,100,100,0,"rainforest","midland",""
"104","CAT",2001,114.151026739983,138.270846085009,126.60157038786,6.15555205672574,"rainforest","midland",""
"105","CAT",2002,111.121983097841,134.093466733619,122.985191950379,5.86255633642616,"rainforest","midland",""
"106","CAT",2003,73.9898431057174,92.983633886673,83.8647045713426,4.84832447666719,"rainforest","midland",""
"107","CAT",2004,76.8384427781819,94.2812455463224,85.9028032509838,4.45235905492826,"rainforest","midland",""
"108","CAT",2005,79.4017177011745,98.4863589063364,89.3120460976964,4.87133840045736,"rainforest","midland",""
"109","CAT",2006,40.5545926440245,51.937364490143,46.5500350727749,2.90692992870444,"rainforest","midland",""
"110","CAT",2007,40.9756125655478,53.0225391288611,47.3182494220132,3.07648829083651,"rainforest","midland",""
"111","CAT",2008,57.2388819645976,71.6989604254567,64.7962916728651,3.69170109322279,"rainforest","midland",""
"112","CAT",2009,40.9400096556267,52.8075719637056,47.1886439171502,3.03069182236423,"rainforest","midland",""
"113","CAT",2010,48.3420576906897,62.0290125314288,55.5202958066577,3.49476857315864,"rainforest","midland",""
"114","CAT",2011,62.6817262743064,78.3568793505117,70.8586578767385,4.00165031289442,"rainforest","midland",""
"115","CAT",2012,88.4336957307891,108.2832807269,98.7225434464578,5.06632035455277,"rainforest","midland",""
"116","CAT",2013,40.6318056575682,54.1490064345857,47.7469215176282,3.45192755111766,"rainforest","midland",""
"117","CAT",2014,37.0776518299032,47.6555537532894,42.6617601144745,2.70164526763475,"rainforest","midland",""
"118","CAT",2015,106.279800426736,129.646797308015,118.354705107703,5.96358985952875,"rainforest","midland",""
"119","CAT",2016,88.4763049644409,108.849763875578,99.0361057411747,5.20002331129379,"rainforest","midland",""
"120","CC",2000,100,100,100,0,"rainforest","midland","endemic"
"121","CC",2001,121.715307424764,156.534810211133,139.865426305892,8.88871792658881,"rainforest","midland","endemic"
"122","CC",2002,45.4311985342216,65.840577790405,56.3198819940395,5.21533364697565,"rainforest","midland","endemic"
"123","CC",2003,68.0330059676473,94.1484470633033,81.8168185935195,6.66994934258274,"rainforest","midland","endemic"
"124","CC",2004,124.156140136428,158.718656634676,142.166328874055,8.82301773799035,"rainforest","midland","endemic"
"125","CC",2005,164.262862674959,208.572378163187,187.231900951479,11.3093875891635,"rainforest","midland","endemic"
"126","CC",2006,161.407728856236,204.270892693908,183.634690634376,10.9403349923344,"rainforest","midland","endemic"
"127","CC",2007,96.8664957503422,126.516609971671,112.394860795215,7.57033041253696,"rainforest","midland","endemic"
"128","CC",2008,111.108562062164,143.581065671901,128.066391135016,8.29009377466169,"rainforest","midland","endemic"
"129","CC",2009,124.671982257884,159.501954845602,142.819856769917,8.89126601905521,"rainforest","midland","endemic"
